,Address,Bathrooms,Bedrooms,Home Size,Lat,Lon,Property Size,Year Built,Zestimate,Zipcode,count_zillow,latitude,longitude,review_count,stars,count_yelp,avg_review,avg_stars,lat,lon,count_school,enrollment,private_school,public_school,charter_school,total_school
118,919 E MICHIGAN AVE,2.33,0.0,1097.0,33.65,-112.06,4049.0,1983.0,214519.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,5215 N 28TH DR,1.0,0.0,768.0,33.51,-112.12,7677.0,1954.0,120269.0,85017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,42424 N GAVILAN PEAK PKWY,3.0,3.0,1551.0,33.87,-112.14,1145.0,2004.0,206438.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1936 E ORANGE DR,1.5,2.0,1100.0,33.51,-112.04,2108.0,1970.0,193380.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,6803 N 17TH ST,1.0,3.0,1664.0,33.54,-112.05,10930.0,1958.0,345637.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,3201 W POLK ST,2.0,0.0,1424.0,33.45,-112.13,7902.0,1948.0,141297.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2440 E DESERT TRUMPET RD,3.0,3.0,2911.0,33.31,-112.03,8925.0,1989.0,467613.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1825 W LYDIA LN,2.0,3.0,1347.0,33.39,-112.1,8127.0,2003.0,202999.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1120 W MALDONADO RD,2.0,4.0,1499.0,33.38,-112.09,6050.0,2004.0,209586.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,4106 S 74TH LN,2.0,5.0,3122.0,33.41,-112.22,7474.0,2006.0,265919.0,85043,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,3123 N 40TH AVE,2.0,0.0,1305.0,33.48,-112.14,7744.0,1958.0,157954.0,85019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2936 N 80TH LN,2.67,0.0,1927.0,33.48,-112.23,5729.0,1961.0,196040.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,4742 N 65TH DR,2.0,4.0,2074.0,33.51,-112.2,7823.0,1974.0,209101.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2013 N 65TH AVE,2.0,0.0,1280.0,33.47,-112.2,6055.0,1972.0,174686.0,85035,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,11655 N CAVE CREEK RD,1.0,1.0,1200.0,33.59,-112.04,27815.0,1955.0,286044.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,7924 W CLARENDON AVE,1.67,0.0,1125.0,33.49,-112.23,6538.0,1961.0,152496.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,3119 W QUAIL AVE,2.0,3.0,1888.0,33.68,-112.13,8080.0,1998.0,287871.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,3935 E ROUGH RIDER RD,3.0,3.0,1940.0,33.69,-111.99,1133330.0,2017.0,0.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,4465 E PARADISE VILLAGE PKWY S,0.0,3.0,1418.0,33.59,-111.98,0.0,2001.0,445358.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,23405 N 25TH TER,3.0,0.0,1757.0,33.7,-112.03,6267.0,2007.0,363886.0,85024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,6008 S 44TH ST,2.0,0.0,1040.0,33.39,-111.99,8168.0,1971.0,158692.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,7819 W PALM LN,2.67,0.0,1537.0,33.47,-112.23,2347.0,2014.0,187364.0,85035,1,33.469,-112.228,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,4625 W THOMAS RD,1.5,3.0,1159.0,33.48,-112.16,1533.0,1971.0,83960.0,85031,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1717 E UNION HILLS DR,1.75,3.0,1178.0,33.66,-112.05,823.0,1985.0,151679.0,85024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1464 W PORT AU PRINCE LN,3.67,0.0,4308.0,33.62,-112.09,19063.0,1982.0,837021.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1826 W BRIANNA RD,3.0,4.0,3.0,33.77,-112.1,435600.0,2005.0,569075.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,39910 N BELL MEADOW TR,2.5,4.0,2010.0,33.85,-112.09,5425.0,2005.0,280929.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2015 W CACTUS RD,0.0,0.0,579.0,33.6,-112.1,326559.0,1984.0,429912.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,-112.1,1.0,1011.0,0.0,1.0,0.0,1.0
146,1901 N 21ST ST,2.0,4.0,1418.0,33.47,-112.04,7849.0,1950.0,245182.0,85006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,13850 N 28TH PL,3.67,0.0,2320.0,33.61,-112.02,8097.0,1991.0,386037.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1825 W NIGHTHAWK WY,2.0,3.0,1740.0,33.3,-112.1,5964.0,1999.0,317333.0,85045,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,29202 N 22ND LN,2.67,0.0,1782.0,33.75,-112.11,4986.0,2005.0,275549.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,4307 N 111TH LN,2.0,0.0,1238.0,33.5,-112.3,4400.0,1998.0,189488.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2946 N 14TH ST,1.5,2.0,1087.0,33.48,-112.05,518.0,1974.0,0.0,85014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,6607 W CORDIA LN,4.0,0.0,2854.0,33.74,-112.2,8391.0,2008.0,406320.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,3609 N 40TH ST,2.0,3.0,1481.0,33.49,-112.0,11016.0,1954.0,531058.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2702 E HILLERY DR,3.67,0.0,2980.0,33.62,-112.02,9247.0,1995.0,491622.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.62,-112.02,1.0,518.0,0.0,1.0,0.0,1.0
155,25037 N 40TH LN,2.67,0.0,1567.0,33.71,-112.15,6836.0,1999.0,271891.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,4805 E OSBORN RD,2.0,0.0,2244.0,33.49,-111.98,12876.0,1955.0,714519.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,17414 N 45TH ST,2.0,4.0,2342.0,33.65,-111.98,6271.0,1992.0,422328.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,3122 W CHRISTY DR,2.33,0.0,2005.0,33.59,-112.13,6001.0,1972.0,230339.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59,-112.13,1.0,658.0,0.0,1.0,0.0,1.0
159,18650 N 2ND AVE,2.0,3.0,1364.0,33.66,-112.08,43560.0,1994.0,276025.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,757 W SOUTHGATE AVE,1.0,0.0,752.0,33.41,-112.08,6865.0,1960.0,73718.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1216 W WAHALLA LN,3.0,5.0,2398.0,33.67,-112.09,7500.0,1996.0,322635.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2902 E LE MARCHE AVE,1.75,2.0,1440.0,33.63,-112.02,7535.0,1979.0,131013.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.63,-112.02,2.0,1301.0,0.0,2.0,0.0,2.0
163,3145 W LARKSPUR DR,2.0,3.0,1350.0,33.6,-112.13,6150.0,1959.0,193389.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,-112.13,1.0,599.0,0.0,1.0,0.0,1.0
164,4813 W WINDSOR AVE,2.0,4.0,1338.0,33.48,-112.16,6469.0,1962.0,179354.0,85035,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2433 W FLORENTINE RD,2.0,3.0,1361.0,33.8,-112.11,5318.0,2002.0,248456.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1050 E TIERRA BUENA LN,2.0,4.0,2589.0,33.63,-112.06,11273.0,1984.0,477438.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,4534 E MICHELLE DR,2.67,0.0,1498.0,33.65,-111.98,6421.0,1991.0,327899.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2704 E PHELPS RD,0.0,0.0,495.0,33.64,-112.02,6317.0,1961.0,75676.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2118 E SOUTH MOUNTAIN AVE,1.0,0.0,848.0,33.37,-112.04,31363.0,1956.0,192017.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,3244 E HIDDENVIEW DR,2.0,3.0,1439.0,33.3,-112.01,5179.0,1989.0,277801.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1664 W SATINWOOD DR,2.5,3.0,1782.0,33.3,-112.1,2722.0,2007.0,284109.0,85045,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,14802 S 31ST WY,3.0,3.0,2658.0,33.31,-112.02,9901.0,1987.0,461547.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,6237 W MONTE VISTA RD,1.75,3.0,1064.0,33.47,-112.19,6015.0,1973.0,174751.0,85035,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,41347 N LAUREL VALLEY CT,2.67,0.0,1760.0,33.86,-112.11,6723.0,2003.0,347091.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,3112 N 90TH DR,2.0,3.0,1494.0,33.48,-112.25,7593.0,1983.0,191238.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,15245 S 16TH PL,5.0,0.0,4966.0,33.31,-112.05,23975.0,1988.0,957218.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1614 E JUNIPER AVE,1.0,0.0,2069.0,33.64,-112.05,8842.0,1960.0,238516.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2713 N 23RD AVE,2.0,0.0,1590.0,33.48,-112.11,9457.0,1956.0,293617.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,116 W BOWKER ST,1.0,0.0,1088.0,33.4,-112.08,7619.0,1950.0,138078.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,7525 W WOLF ST,2.0,2.0,1022.0,33.51,-112.22,6969.0,1976.0,169704.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,10411 N 41ST DR,2.0,3.0,1552.0,33.58,-112.15,6520.0,1978.0,215473.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,-112.15,1.0,864.0,0.0,0.0,1.0,1.0
182,2217 W MONTE CRISTO AVE,3.0,2.0,1310.0,33.63,-112.11,2100.0,2007.0,201432.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,7152 W VERNON AVE,2.0,0.0,1140.0,33.47,-112.21,7139.0,1972.0,171843.0,85035,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2901 W ENCANTO BLVD,0.0,0.0,393.0,33.47,-112.12,6057.0,1946.0,0.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,1106 N 25TH PL,0.0,0.0,2080.0,33.46,-112.03,6759.0,1930.0,201894.0,85008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,334 E WHITTON AVE,1.0,3.0,994.0,33.49,-112.07,6002.0,1941.0,259503.0,85012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.49,-112.07,1.0,864.0,0.0,0.0,1.0,1.0
187,3910 E CAT BALUE DR,3.0,3.0,2400.0,33.69,-111.99,2330.0,2009.0,420898.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2814 N 55TH AVE,2.0,3.0,2096.0,33.48,-112.18,6599.0,1969.0,193037.0,85035,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2922 W MCKINLEY ST,1.0,0.0,1017.0,33.46,-112.12,6238.0,1952.0,124139.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,38405 N 12TH AVE,2.67,0.0,1913.0,33.83,-112.09,55555.0,2002.0,396220.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,5006 S 22ND PL,1.5,3.0,1025.0,33.4,-112.03,6939.0,1970.0,139850.0,85040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,17313 N 17TH ST,2.5,4.0,1748.0,33.64,-112.05,8024.0,2005.0,286608.0,85022,1,33.644,-112.046,3.0,2.5,1.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2014 W JOY RANCH RD,3.67,0.0,3630.0,33.83,-112.1,108569.0,2013.0,848098.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,4811 S 36TH AVE,1.0,0.0,972.0,33.4,-112.14,6656.0,1956.0,111691.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,916 E DESERT FLOWER LN,4.0,4.0,3711.0,33.32,-112.06,12179.0,1997.0,754973.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,4201 E CAMELBACK RD,2.0,2.0,1439.0,33.51,-111.99,1080.0,1970.0,164483.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,219 W VILLA RITA DR,2.0,3.0,1573.0,33.65,-112.08,8354.0,1985.0,261740.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,16218 S 17TH DR,2.0,2.0,1024.0,33.3,-112.1,3375.0,1999.0,219485.0,85045,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1901 E BOWKER ST,1.0,0.0,992.0,33.4,-112.04,5994.0,1954.0,143385.0,85040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,4811 W GRANADA RD,2.0,4.0,1452.0,33.47,-112.16,6504.0,1971.0,165842.0,85035,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,14033 N 29TH ST,2.67,0.0,2253.0,33.62,-112.02,8437.0,1991.0,420133.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.62,-112.02,1.0,518.0,0.0,1.0,0.0,1.0
202,14020 S 8TH PL,3.0,4.0,2833.0,33.32,-112.06,15812.0,1996.0,648962.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,7816 W INDIANOLA AVE,2.0,0.0,1260.0,33.49,-112.23,9039.0,1961.0,174157.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,8133 W MONTECITO AVE,2.0,0.0,1258.0,33.5,-112.23,6499.0,1974.0,179757.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,4611 N 109TH AVE,3.0,4.0,2221.0,33.5,-112.29,43560.0,2007.0,252163.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,4262 W ORANGEWOOD AVE,2.0,4.0,1375.0,33.55,-112.15,6638.0,1964.0,179890.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.55,-112.15,1.0,66.0,0.0,0.0,1.0,1.0
207,4301 E MELINDA LN,4.0,0.0,3230.0,33.69,-111.98,13244.0,1996.0,621802.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,4515 N 56TH ST,7.0,0.0,6969.0,33.5,-111.96,37899.0,2007.0,2343704.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2432 W ECHO LN,2.0,3.0,1471.0,33.56,-112.11,6769.0,1959.0,217089.0,85021,1,33.56,-112.112,8.0,4.5,1.0,8.0,4.5,33.56,-112.11,1.0,195.0,0.0,1.0,0.0,1.0
210,2219 E CHEERY LYNN RD,1.0,0.0,1158.0,33.48,-112.03,7205.0,1948.0,278616.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,3332 W WAYLAND DR,2.0,3.0,1601.0,33.4,-112.13,4950.0,2005.0,213753.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1633 W VERNON AVE,2.0,2.0,1337.0,33.47,-112.09,6398.0,1940.0,353260.0,85007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,5121 E FLOWER ST,2.0,0.0,1593.0,33.49,-111.97,9583.0,1957.0,542180.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1431 E SOUTH FORK DR,2.5,3.0,1759.0,33.3,-112.05,9147.0,1995.0,291500.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,5548 N 19TH PL,2.0,3.0,1488.0,33.52,-112.04,8381.0,1954.0,356627.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1162 E BERYL AVE,2.0,0.0,1194.0,33.58,-112.06,2116.0,1978.0,191036.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,15634 S 5TH DR,4.0,0.0,2736.0,33.3,-112.08,0.0,1993.0,416838.0,85045,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,4639 E NAVIGATOR LN,3.0,3.0,2760.0,33.7,-111.97,5283.0,2017.0,635465.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,6129 E HOLLYHOCK ST,2.0,2.0,899.0,33.48,-111.95,871.0,1960.0,147269.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2531 N 49TH PL,2.0,3.0,1740.0,33.48,-111.97,9422.0,1959.0,355757.0,85008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1302 E WESCOTT DR,2.0,3.0,1400.0,33.66,-112.05,7554.0,1986.0,258244.0,85024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,4340 E TURQUOISE AVE,2.5,4.0,3113.0,33.58,-111.99,20685.0,1981.0,884770.0,85028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,-111.99,1.0,200.0,0.0,0.0,1.0,1.0
223,4900 E OSBORN RD,2.0,0.0,2016.0,33.49,-111.98,20247.0,1949.0,828442.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1813 W TAMARISK ST,1.0,0.0,912.0,33.4,-112.1,11591.0,1954.0,103765.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,1718 W COLTER ST,2.5,3.0,1600.0,33.52,-112.1,194288.0,2004.0,317994.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,3940 W LAS PALMARITAS DR,2.0,0.0,1229.0,33.56,-112.14,6138.0,1966.0,182668.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.56,-112.14,1.0,797.0,0.0,1.0,0.0,1.0
227,740 W ENCANTO BLVD,2.0,3.0,2690.0,33.47,-112.08,12645.0,1950.0,634373.0,85007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2442 W CROCUS DR,3.33,0.0,2344.0,33.62,-112.11,8570.0,1979.0,303755.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.62,-112.11,2.0,1112.0,0.0,1.0,1.0,2.0
229,4715 E MELINDA LN,2.33,0.0,1540.0,33.68,-111.98,4938.0,1996.0,343554.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,8717 N 31ST AVE,2.0,0.0,1281.0,33.56,-112.12,6199.0,1999.0,187564.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,5127 E KERESAN ST,2.0,0.0,1150.0,33.33,-111.97,6800.0,1981.0,230734.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,11418 N 43RD ST,4.0,5.0,2745.0,33.59,-111.99,7832.0,1987.0,503458.0,85028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,8325 W INDIANOLA AVE,2.0,3.0,1338.0,33.49,-112.24,6904.0,1979.0,185109.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,1712 E HEARN RD,3.0,5.0,2720.0,33.62,-112.05,9217.0,1994.0,448923.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,3119 W COCHISE DR,2.0,2.0,911.0,33.58,-112.13,0.0,1984.0,0.0,85051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,-112.13,2.0,390.0,2.0,0.0,0.0,2.0
